No.,Food Item,Category,1 Serving Size,Total Weight (g),Protein (g),Fats (g),Carbohydrates (g),Calories (kcal),Breakfast,Snack 1,Lunch,Snack 2,Dinner,User Preference,Source
1309,Organic Gourmet Whole Grain Crackers,Grains,1 medium roll,69.77,4.43,1.2,60.65,271.1,1,1,0,1,0,0.0,Synthetic
1310,Lightly-Salted Heritage Oatmeal,Grains,1/3 cup,5.0,0.28,0.17,4.31,19.9,1,1,1,1,0,0.25,Synthetic
1311,Fresh Blend Teff Porridge,Grains,1 cup,56.35,10.02,0.0,26.36,145.5,0,1,1,1,0,1.0,Synthetic
1312,Plain Medley Rice Cake,Grains,1 medium roll,46.34,8.08,2.33,0.6,55.7,1,1,0,1,0,1.0,Synthetic
1313,Steamed Premium Brown Rice,Grains,1 medium roll,94.17,0.0,2.52,0.6,25.1,1,1,0,1,0,0.75,Synthetic
1314,High-Protein Blend Oatmeal,Grains,1/2 cup,151.09,0.0,3.91,93.67,409.9,0,1,0,1,0,0.0,Synthetic
1315,Enriched Blend Rye Bread,Grains,1/4 loaf,5.0,2.76,0.48,1.51,21.4,1,0,0,1,0,0.25,Synthetic
1316,Organic Selection Rye Bread,Grains,1 slice,91.81,2.35,11.67,18.18,187.2,1,1,0,1,0,0.0,Synthetic
1317,Extra-Virgin Blend Barley,Grains,1 small slice,91.19,0.0,1.41,77.87,324.2,1,1,0,1,0,0.5,Synthetic
1318,Raw Wild Buckwheat,Grains,1/3 cup,136.7,11.28,0.58,74.54,348.5,1,1,0,1,0,0.75,Synthetic
1319,Low-Fat Classic Quinoa,Grains,1 slice,82.77,5.62,2.29,0.6,45.5,1,1,1,1,0,0.75,Synthetic
1320,Marinated Variety Spelt Bread,Grains,1 slice,18.86,4.3,2.19,11.43,82.6,0,1,0,1,0,0.25,Synthetic
1321,Steamed Original Millet Porridge,Grains,1/3 cup,171.22,14.71,0.96,46.8,254.7,1,1,1,1,0,1.0,Synthetic
1322,Unsalted Special Spelt Bread,Grains,1/2 cup,13.42,0.0,2.46,10.29,63.3,1,1,0,0,0,1.0,Synthetic
1323,Low-Fat Traditional Millet Porridge,Grains,1 slice,16.35,0.0,0.5,15.03,64.6,1,1,0,1,0,1.0,Synthetic
1324,Cold-Pressed Wild Barley,Grains,1 small slice,25.41,1.99,0.0,22.15,96.6,0,1,0,1,0,0.5,Synthetic
1325,Homemade Gourmet Barley,Grains,1 medium roll,182.31,1.32,4.9,0.6,51.8,1,1,0,1,0,0.0,Synthetic
1326,Marinated Traditional Millet Porridge,Grains,1/2 cup,99.11,9.56,1.44,41.45,217.0,1,1,0,1,0,0.25,Synthetic
1327,Marinated Style Couscous,Grains,1/3 cup,100.28,4.67,7.62,13.04,139.4,1,1,0,1,0,0.0,Synthetic
1328,Whole Traditional Whole Wheat Bread,Grains,1 slice,72.79,7.06,5.69,4.91,99.1,1,1,0,1,1,0.25,Synthetic
1329,Local Premium Rye Bread,Grains,1/4 loaf,5.0,1.04,0.51,3.2,21.6,1,1,0,1,0,1.0,Synthetic
1330,Pickled Variety Rice Cake,Grains,1 cup,136.12,0.0,0.0,3.05,12.2,1,1,0,1,0,0.0,Synthetic
1331,Pickled Original Amaranth,Grains,1 cup,112.49,0.0,0.0,0.6,2.4,1,1,0,1,0,1.0,Synthetic
1332,Smoked Heritage Rye Bread,Grains,1/4 loaf,234.0,7.31,1.85,43.93,221.6,1,1,1,1,0,0.75,Synthetic
1333,Plain Wild Barley,Grains,1/2 cup,135.9,12.18,0.0,40.85,212.1,1,1,0,1,0,0.0,Synthetic
1334,Extra-Virgin Selection Whole Grain Crackers,Grains,1/2 cup,82.81,0.0,0.0,62.88,251.5,1,0,0,1,0,1.0,Synthetic
1335,Seasonal Original Corn Tortilla,Grains,1 slice,96.2,5.57,0.06,76.49,328.8,1,0,0,1,0,1.0,Synthetic
1336,Sun-Dried Medley Barley,Grains,1/4 loaf,5.0,0.08,0.09,4.58,19.4,1,1,0,1,0,1.0,Synthetic
1337,Plain Garden Rice Cake,Grains,1 cup,58.42,2.92,1.18,51.4,227.9,1,1,1,1,0,0.5,Synthetic
1338,Plain Premium Teff Porridge,Grains,1/2 cup,105.31,1.2,5.9,4.65,76.5,1,1,0,1,0,0.25,Synthetic
1339,Boiled Bahraini Barley,Grains,1 small slice,92.03,14.14,6.86,13.3,171.5,1,1,0,1,0,0.5,Synthetic
1340,Fortified Classic Teff Porridge,Grains,1 medium roll,146.82,9.93,0.0,51.58,246.0,1,1,0,1,0,0.0,Synthetic
1341,Whole Special Millet Porridge,Grains,1/3 cup,39.57,11.26,4.64,12.61,137.2,1,1,1,0,0,1.0,Synthetic
1342,Spiced Mix Teff Porridge,Grains,1 small slice,131.82,0.0,0.0,62.7,250.8,1,1,0,1,0,0.0,Synthetic
1343,Premium Selection Bulgur,Grains,1 medium roll,120.22,7.63,3.84,85.98,409.0,0,1,0,1,0,0.75,Synthetic
1344,Premium Garden Corn Tortilla,Grains,1 slice,111.3,8.73,2.62,94.39,436.1,1,1,0,1,0,0.5,Synthetic
1345,Whole Premium Rye Bread,Grains,1/3 cup,112.26,0.0,6.09,67.66,325.4,1,1,1,1,0,1.0,Synthetic
1346,Organic Original Sorghum,Grains,1 medium roll,123.07,9.96,0.0,9.85,79.2,1,1,0,1,0,0.5,Synthetic
1347,Herb-Infused Variety Whole Grain Crackers,Grains,1 cup,112.02,11.91,1.38,61.69,306.8,1,1,0,1,0,0.25,Synthetic
1348,Smoked Medley Rye Bread,Grains,1 cup,144.21,10.21,4.2,4.37,96.1,1,1,0,1,0,0.5,Synthetic
1349,Steamed Wild Spelt Bread,Grains,1/3 cup,140.67,5.98,0.0,0.6,26.3,0,1,0,1,0,0.5,Synthetic
1350,Whole Mix Brown Rice,Grains,1/2 cup,100.3,2.44,1.4,62.06,270.6,0,1,0,1,0,0.0,Synthetic
1351,Unsalted Classic Farro,Grains,1/4 loaf,28.13,3.03,3.49,20.21,124.4,1,1,0,1,0,1.0,Synthetic
1352,Lightly-Salted Gourmet Amaranth,Grains,1/2 cup,5.0,1.01,0.46,3.27,21.3,1,1,1,1,0,0.25,Synthetic
1353,Zero-Fat Mix Brown Rice,Grains,1 cup,51.19,1.63,2.98,44.02,209.4,1,1,1,1,0,0.75,Synthetic
1354,Whipped Garden Teff Porridge,Grains,1 cup,102.55,5.02,0.0,5.14,40.6,1,1,0,1,0,0.75,Synthetic
1355,Local Arabian Barley,Grains,1/3 cup,53.89,0.0,1.83,9.82,55.8,1,1,1,1,0,0.75,Synthetic
1356,Low-Fat Medley Rye Bread,Grains,1 slice,112.91,8.22,6.44,16.22,155.7,1,1,0,1,0,0.25,Synthetic
1357,Sun-Dried Style Couscous,Grains,1/3 cup,94.85,0.0,1.87,45.69,199.6,1,1,0,1,0,1.0,Synthetic
1358,Smoked Heritage Whole Wheat Bread,Grains,1/4 loaf,230.07,6.11,5.46,37.63,224.1,1,1,0,1,0,1.0,Synthetic
1359,Roasted Garden Bulgur,Grains,1/3 cup,54.7,13.71,5.28,32.71,233.2,0,1,0,1,0,0.0,Synthetic
1360,Local Classic Whole Wheat Bread,Grains,1/3 cup,137.36,5.94,1.2,60.81,277.8,0,1,0,1,0,0.0,Synthetic
1361,Premium Garden Whole Grain Crackers,Grains,1 slice,5.0,2.35,0.0,2.4,19.0,1,1,0,1,0,1.0,Synthetic
1362,Herb-Infused Blend Millet Porridge,Grains,1 cup,68.14,3.55,0.9,0.6,24.7,1,1,0,1,0,0.25,Synthetic
1363,Organic Arabian Teff Porridge,Grains,1 small slice,54.0,0.0,1.74,49.56,213.9,1,1,1,1,0,1.0,Synthetic
1364,Organic Selection Spelt Bread,Grains,1/4 loaf,89.28,4.25,1.49,33.8,165.6,1,1,0,1,0,0.75,Synthetic
1365,Pickled Style Barley,Grains,1/3 cup,5.0,0.49,0.4,3.86,21.0,1,1,1,1,0,0.0,Synthetic
1366,Steamed Wild Millet Porridge,Grains,1 small slice,130.87,16.64,0.0,24.44,164.3,0,1,0,1,0,1.0,Synthetic
1367,Smoked Medley Polenta,Grains,1 small slice,117.05,10.93,6.84,26.61,211.7,1,1,0,1,0,0.5,Synthetic
1368,Dried Original Brown Rice,Grains,1/4 loaf,98.07,1.88,2.0,13.16,78.2,1,1,0,1,0,1.0,Synthetic
1369,Boiled Traditional Brown Rice,Grains,1 small slice,48.06,13.58,12.65,18.68,242.9,1,1,0,1,0,1.0,Synthetic
1370,Baked Gourmet Oatmeal,Grains,1 cup,35.71,4.65,0.93,28.34,140.3,1,1,0,1,0,0.0,Synthetic
1371,Fortified Mix Millet Porridge,Grains,1/3 cup,15.64,0.5,1.63,12.73,67.6,1,0,1,1,0,0.25,Synthetic
1372,Whole Gourmet Bulgur,Grains,1 slice,182.56,4.99,4.58,3.19,73.9,1,1,0,1,0,0.75,Synthetic
1373,Baked Wild Millet Porridge,Grains,1/2 cup,41.14,3.78,2.54,32.76,169.0,1,1,1,1,0,0.5,Synthetic
1374,Enriched Arabian Whole Grain Crackers,Grains,1 medium roll,105.42,11.71,6.37,13.96,160.0,1,1,0,1,0,0.75,Synthetic
1375,Whole Heritage Barley,Grains,1 medium roll,65.48,0.37,4.02,29.35,155.1,1,1,1,1,0,0.5,Synthetic
1376,Reduced-Fat Heritage Teff Porridge,Grains,1 cup,190.09,0.0,0.0,53.16,212.6,0,1,0,1,0,0.75,Synthetic
1377,Pickled Mix Buckwheat,Grains,1 medium roll,5.0,3.28,1.19,0.28,24.9,0,1,1,1,0,0.0,Synthetic
1378,Enriched Farm-Fresh Rye Bread,Grains,1 cup,132.33,5.07,2.11,51.59,245.6,1,1,0,1,0,0.75,Synthetic
1379,Fortified Garden Teff Porridge,Grains,1/4 loaf,93.76,3.3,6.12,0.6,70.7,1,1,0,1,0,0.75,Synthetic
1380,Reduced-Fat Premium Whole Grain Crackers,Grains,1/2 cup,71.89,0.4,3.43,12.34,81.8,1,1,1,1,0,1.0,Synthetic
1381,Boiled Mix Whole Grain Crackers,Grains,1 cup,10.99,0.0,6.18,1.79,62.8,1,1,0,1,0,0.0,Synthetic
1382,Dried Premium Brown Rice,Grains,1 cup,179.96,2.39,5.14,56.13,280.3,1,1,0,1,0,1.0,Synthetic
1383,Steamed Variety Rye Bread,Grains,1/3 cup,129.44,9.5,1.1,25.2,148.7,1,0,0,1,0,1.0,Synthetic
1384,Natural Bahraini Amaranth,Grains,1/4 loaf,117.03,5.36,0.0,43.09,193.8,1,1,0,1,0,0.25,Synthetic
1385,Reduced-Fat Classic Whole Grain Crackers,Grains,1/3 cup,202.87,8.4,0.0,0.6,36.0,1,1,0,1,0,0.5,Synthetic
1386,Whipped Style Whole Grain Crackers,Grains,1 small slice,118.82,4.37,0.0,45.96,201.3,1,1,0,1,0,0.25,Synthetic
1387,Grilled Arabian Buckwheat,Grains,1 medium roll,61.32,7.34,2.68,48.23,246.4,1,1,1,1,0,0.75,Synthetic
1388,Enriched Blend Buckwheat,Grains,1/2 cup,105.95,14.9,0.0,50.57,261.9,1,1,0,1,0,0.25,Synthetic
1389,Raw Special Oatmeal,Grains,1 slice,95.46,1.16,5.43,64.05,309.7,1,1,0,1,0,0.25,Synthetic
1390,Zero-Fat Special Amaranth,Grains,1/4 loaf,195.52,15.34,3.41,0.6,94.5,1,1,1,1,0,0.75,Synthetic
1391,Spiced Special Whole Wheat Bread,Grains,1 cup,37.11,10.0,1.59,10.43,96.0,1,1,0,1,0,0.5,Synthetic
1392,Whipped Gourmet Polenta,Grains,1/2 cup,36.75,1.91,0.97,32.03,144.5,1,1,0,1,0,0.25,Synthetic
1393,Baked Classic Amaranth,Grains,1 slice,5.0,1.44,0.39,2.91,20.9,1,1,1,1,0,0.25,Synthetic
1394,Marinated Style Whole Grain Crackers,Grains,1 cup,11.36,3.44,0.03,7.32,43.3,1,1,0,1,0,0.0,Synthetic
1395,Fortified Classic Oatmeal,Grains,1 medium roll,104.88,4.84,1.47,0.6,35.0,1,1,1,1,0,0.0,Synthetic
1396,Low-Fat Garden Whole Wheat Bread,Grains,1 cup,177.11,0.1,3.68,53.38,247.0,1,1,0,1,0,1.0,Synthetic
1397,Whole Original Bulgur,Grains,1/2 cup,183.71,10.07,5.3,64.46,345.8,1,1,1,1,0,0.0,Synthetic
1398,Steamed Heritage Rice Cake,Grains,1 slice,111.25,11.4,4.29,34.48,222.1,1,1,0,1,0,0.25,Synthetic
1399,Herb-Infused Traditional Spelt Bread,Grains,1 slice,226.12,4.3,0.0,13.34,70.6,1,1,0,1,0,0.75,Synthetic
1400,Organic Premium Farro,Grains,1 cup,52.75,4.42,0.0,14.99,77.6,1,1,0,1,0,0.0,Synthetic
1401,Fresh Heritage Brown Rice,Grains,1/2 cup,162.21,0.79,0.0,0.6,5.6,1,1,0,1,0,0.5,Synthetic
1402,Raw Gourmet Brown Rice,Grains,1 slice,48.06,0.0,8.66,29.39,195.5,1,1,0,1,0,0.25,Synthetic
1403,Fortified Variety Oatmeal,Grains,1 small slice,234.0,9.3,3.57,37.51,219.4,1,1,0,1,0,0.0,Synthetic
1404,Unsalted Heritage Bulgur,Grains,1 small slice,64.74,4.59,0.0,56.91,246.0,1,1,1,1,0,1.0,Synthetic
1405,Sun-Dried Bahraini Buckwheat,Grains,1/3 cup,87.63,6.49,5.57,32.16,204.7,1,1,0,0,0,0.75,Synthetic
1406,Whipped Premium Oatmeal,Grains,1 slice,113.31,6.09,3.07,13.48,105.9,1,0,0,1,0,0.0,Synthetic
1407,Low-Fat Traditional Spelt Bread,Grains,1 medium roll,197.1,11.96,0.61,30.04,173.5,1,1,0,1,0,1.0,Synthetic
1408,Fortified Style Bulgur,Grains,1/4 loaf,141.98,15.64,0.0,22.3,151.8,1,1,0,1,0,0.25,Synthetic
1409,Roasted Classic Oatmeal,Grains,1 small slice,137.22,3.78,0.0,101.52,421.2,1,1,0,1,0,0.5,Synthetic
1410,Baked Style Corn Tortilla,Grains,1/4 loaf,81.32,9.7,0.54,44.74,222.6,1,1,0,1,0,1.0,Synthetic
1411,Spiced Garden Corn Tortilla,Grains,1 medium roll,39.75,8.17,0.0,24.96,132.5,1,1,0,1,0,1.0,Synthetic
1412,Reduced-Fat Wild Whole Grain Crackers,Grains,1/2 cup,175.79,0.0,2.24,91.09,384.5,1,1,0,1,0,0.5,Synthetic
1413,Low-Fat Premium Brown Rice,Grains,1/4 loaf,113.09,7.93,0.63,44.93,217.1,1,1,0,1,0,0.0,Synthetic
1414,Natural Heritage Teff Porridge,Grains,1 small slice,120.75,12.51,3.16,31.14,203.0,1,1,1,1,0,0.25,Synthetic
1415,Steamed Premium Bulgur,Grains,1/3 cup,15.98,0.29,0.42,14.47,62.8,1,1,0,1,0,0.75,Synthetic
1416,Fresh Blend Polenta,Grains,1/4 loaf,39.74,3.06,3.38,0.6,45.1,1,1,0,1,0,0.75,Synthetic
1417,Plain Traditional Oatmeal,Grains,1 slice,127.76,4.57,0.0,19.68,97.0,1,1,0,1,0,0.0,Synthetic
1418,Grilled Special Whole Grain Crackers,Grains,1/4 loaf,120.4,6.46,5.42,8.1,107.0,0,1,0,0,0,0.0,Synthetic
1419,Whipped Special Sorghum,Grains,1/3 cup,24.03,1.63,0.58,20.62,94.2,1,1,0,1,0,0.75,Synthetic
1420,Zero-Fat Premium Whole Wheat Bread,Grains,1/4 loaf,144.81,5.47,3.27,0.6,53.7,1,1,0,1,0,0.5,Synthetic
1421,Whipped Gourmet Millet Porridge,Grains,1/2 cup,53.41,4.41,0.0,46.33,203.0,1,1,0,1,0,0.75,Synthetic
1422,Baked Garden Sorghum,Grains,1 small slice,106.51,1.68,1.63,70.4,303.0,1,1,0,1,1,0.75,Synthetic
1423,Baked Bahraini Sorghum,Grains,1/2 cup,105.38,8.73,2.54,55.87,281.3,1,1,0,1,0,1.0,Synthetic
1424,Natural Wild Buckwheat,Grains,1/2 cup,99.51,10.94,3.36,0.6,76.4,1,1,0,1,0,1.0,Synthetic
1425,Unsalted Classic Millet Porridge,Grains,1 small slice,109.73,7.45,0.0,11.22,74.7,1,1,1,1,0,0.0,Synthetic
1426,Fresh Selection Pasta,Grains,1/2 cup,136.66,0.0,5.54,0.6,52.3,1,1,1,1,0,0.5,Synthetic
1427,Organic Premium Whole Wheat Bread,Grains,1 cup,114.47,10.19,5.18,64.12,343.9,1,1,0,1,0,0.75,Synthetic
1428,Premium Mix Rice Cake,Grains,1 cup,15.05,1.98,0.2,12.12,58.2,1,1,1,1,1,0.75,Synthetic
1429,Natural Heritage Sorghum,Grains,1/4 loaf,122.67,4.33,1.31,25.79,132.3,1,1,0,1,0,0.75,Synthetic
1430,Spiced Selection Teff Porridge,Grains,1 medium roll,18.95,4.59,1.67,11.92,81.1,1,1,0,1,1,0.5,Synthetic
1431,Homemade Variety Buckwheat,Grains,1/4 loaf,132.43,0.0,7.35,82.29,395.3,1,1,0,1,0,0.0,Synthetic
1432,Unsalted Wild Quinoa,Grains,1 small slice,60.55,0.0,1.68,0.6,17.5,1,1,1,1,0,0.75,Synthetic
1433,Boiled Style Amaranth,Grains,1 slice,190.38,12.6,3.87,49.18,281.9,1,1,0,1,0,0.75,Synthetic
1434,Steamed Gourmet Corn Tortilla,Grains,1 slice,28.59,7.44,1.44,0.6,45.1,1,1,0,1,0,0.5,Synthetic
1435,Steamed Arabian Brown Rice,Grains,1 medium roll,234.0,0.0,0.07,26.74,107.6,0,1,0,1,0,0.5,Synthetic
1436,Whipped Arabian Sorghum,Grains,1 small slice,5.0,0.44,0.34,3.97,20.7,1,1,0,1,0,0.0,Synthetic
1437,Local Mix Barley,Grains,1/4 loaf,42.08,12.01,5.7,20.2,180.1,1,1,0,1,0,1.0,Synthetic
1438,Reduced-Fat Special Polenta,Grains,1 cup,42.95,8.18,5.04,27.58,188.4,0,1,0,1,0,0.0,Synthetic
1439,Organic Style Rye Bread,Grains,1 medium roll,5.0,0.69,0.03,4.03,19.2,1,1,0,1,0,0.25,Synthetic
1440,Seasonal Arabian Sorghum,Grains,1/4 loaf,86.2,0.0,0.0,16.98,67.9,1,1,0,1,0,0.25,Synthetic
1441,Whipped Medley Spelt Bread,Grains,1 slice,53.1,15.91,0.0,0.6,66.0,1,1,1,1,0,0.5,Synthetic
1442,Sun-Dried Blend Rice Cake,Grains,1/3 cup,207.23,0.0,0.0,51.5,206.0,1,1,0,1,0,0.0,Synthetic
1443,Boiled Original Oatmeal,Grains,1/2 cup,63.36,13.0,1.4,41.43,230.3,1,1,0,1,0,0.75,Synthetic
1444,Low-Fat Arabian Amaranth,Grains,1 medium roll,158.84,0.0,0.0,37.81,151.2,1,1,0,1,0,0.75,Synthetic
1445,Frozen Premium Sorghum,Grains,1/2 cup,5.0,0.0,0.72,4.03,22.6,1,1,0,1,0,0.5,Synthetic
1446,Lightly-Salted Medley Corn Tortilla,Grains,1/4 loaf,146.83,5.48,0.18,45.06,203.8,1,1,0,1,0,0.5,Synthetic
1447,Herb-Infused Traditional Millet Porridge,Grains,1/3 cup,44.81,7.36,1.65,16.55,110.5,1,1,0,1,0,0.0,Synthetic
1448,Boiled Mix Amaranth,Grains,1/2 cup,5.0,1.29,0.18,3.28,19.9,1,1,1,1,0,0.0,Synthetic
1449,Smoked Classic Millet Porridge,Grains,1 medium roll,5.0,0.21,0.51,4.03,21.6,1,1,0,1,0,0.25,Synthetic
1450,Whole Farm-Fresh Brown Rice,Grains,1/2 cup,46.25,0.0,0.0,43.94,175.8,1,1,0,1,0,0.5,Synthetic
1451,Herb-Infused Bahraini Rye Bread,Grains,1 slice,113.93,0.0,0.0,108.23,432.9,0,0,0,1,0,0.5,Synthetic
1452,Whipped Farm-Fresh Corn Tortilla,Grains,1/4 loaf,5.0,0.76,0.52,3.47,21.6,1,1,0,0,0,0.0,Synthetic
1453,Raw Style Corn Tortilla,Grains,1 slice,60.67,14.07,5.77,0.6,110.6,1,1,0,1,0,0.25,Synthetic
1454,Seasonal Blend Buckwheat,Grains,1 slice,68.89,5.05,2.92,48.95,242.3,1,1,0,1,0,0.75,Synthetic
1455,Frozen Premium Couscous,Grains,1/4 loaf,138.95,10.52,0.0,31.28,167.2,1,1,0,1,1,0.25,Synthetic
1456,Fortified Classic Sorghum,Grains,1/2 cup,139.91,1.56,1.41,29.61,137.4,1,1,0,1,0,0.5,Synthetic
1457,Raw Traditional Pasta,Grains,1 cup,5.0,0.21,0.32,4.21,20.6,1,1,0,1,0,0.75,Synthetic
1458,Smoked Farm-Fresh Sorghum,Grains,1/2 cup,37.11,5.12,4.2,25.93,162.0,1,1,0,1,0,0.5,Synthetic
1459,Baked Garden Spelt Bread,Grains,1 medium roll,25.42,2.83,6.46,14.86,128.9,1,1,0,1,0,0.0,Synthetic
1460,Steamed Arabian Sorghum,Grains,1/2 cup,81.03,11.17,2.62,7.48,98.2,1,1,0,1,0,0.75,Synthetic
1461,Low-Fat Style Sorghum,Grains,1 medium roll,5.0,0.38,0.0,4.37,19.0,1,1,0,1,0,0.5,Synthetic
1462,Enriched Original Buckwheat,Grains,1/3 cup,75.35,7.74,0.0,63.84,286.3,0,1,0,1,0,0.5,Synthetic
1463,Roasted Farm-Fresh Teff Porridge,Grains,1 slice,5.0,0.35,0.0,4.4,19.0,1,1,0,1,0,1.0,Synthetic
1464,Unsalted Traditional Corn Tortilla,Grains,1/2 cup,60.88,8.68,4.32,25.5,175.6,1,1,0,0,0,0.75,Synthetic
1465,Whole Style Sorghum,Grains,1 medium roll,113.42,0.0,0.69,38.71,161.1,1,1,0,1,0,0.5,Synthetic
1466,Organic Classic Teff Porridge,Grains,1/3 cup,74.27,4.74,7.77,16.21,153.7,1,1,0,1,0,0.5,Synthetic
1467,Sun-Dried Classic Buckwheat,Grains,1 cup,110.9,0.0,4.1,14.87,96.4,1,1,1,1,0,0.75,Synthetic
1468,Whipped Arabian Brown Rice,Grains,1 medium roll,5.0,1.4,0.0,3.35,19.0,1,1,1,1,0,0.0,Synthetic
1469,Dried Garden Pasta,Grains,1/2 cup,82.49,6.02,2.58,15.28,108.4,0,1,1,1,0,0.75,Synthetic
1470,Fortified Style Barley,Grains,1/4 loaf,36.69,3.04,0.16,31.65,140.2,1,1,0,1,0,0.5,Synthetic
1471,Lightly-Salted Gourmet Buckwheat,Grains,1/2 cup,92.26,4.53,0.0,41.36,183.6,1,1,0,1,0,0.75,Synthetic
1472,Steamed Arabian Bulgur,Grains,1/3 cup,28.92,0.0,3.34,24.14,126.6,0,1,0,1,0,0.75,Synthetic
1473,Homemade Medley Rice Cake,Grains,1/2 cup,141.03,5.56,1.43,66.59,301.5,1,1,0,1,0,0.0,Synthetic
1474,Plain Arabian Rice Cake,Grains,1 medium roll,96.4,4.34,6.1,81.13,396.8,1,1,0,0,0,0.5,Synthetic
1475,Roasted Original Quinoa,Grains,1 small slice,145.32,9.83,0.51,65.53,306.0,1,1,0,1,0,1.0,Synthetic
1476,Cold-Pressed Gourmet Couscous,Grains,1/4 loaf,47.86,10.82,4.37,26.49,188.6,1,1,0,1,0,0.5,Synthetic
1477,Raw Arabian Pasta,Grains,1 slice,129.09,20.96,3.65,82.63,447.2,1,1,0,1,0,0.0,Synthetic
1478,Spiced Classic Teff Porridge,Grains,1 small slice,5.0,0.43,0.09,4.23,19.5,1,1,0,1,0,0.0,Synthetic
1479,Baked Special Whole Grain Crackers,Grains,1/3 cup,109.23,19.62,1.62,0.6,95.5,0,1,0,0,0,0.25,Synthetic
1480,Dried Variety Barley,Grains,1 medium roll,109.07,13.04,2.59,0.6,77.9,1,0,1,1,0,0.0,Synthetic
1481,Local Wild Brown Rice,Grains,1 medium roll,5.0,1.46,0.69,2.6,22.4,1,1,0,1,0,0.5,Synthetic
1482,Homemade Bahraini Barley,Grains,1 slice,148.94,15.14,5.27,51.5,314.0,1,1,1,1,0,0.0,Synthetic
1483,Grilled Variety Whole Grain Crackers,Grains,1 cup,43.15,1.89,0.0,39.1,164.0,1,1,1,1,0,1.0,Synthetic
1484,Baked Original Buckwheat,Grains,1 cup,202.64,11.36,3.71,43.93,254.6,1,1,1,0,0,0.5,Synthetic
1485,Local Special Farro,Grains,1 slice,121.51,1.58,0.0,40.52,168.4,1,0,0,1,0,0.5,Synthetic
1486,Plain Blend Farro,Grains,1 cup,144.75,6.15,4.77,19.3,144.7,1,1,0,1,0,0.0,Synthetic
1487,Enriched Garden Buckwheat,Grains,1/2 cup,36.08,2.86,2.38,18.72,107.7,1,1,1,1,0,0.75,Synthetic
1488,Baked Original Barley,Grains,1/2 cup,87.15,3.77,0.0,12.6,65.5,1,1,0,0,0,0.75,Synthetic
1489,Dried Farm-Fresh Polenta,Grains,1/2 cup,5.0,0.0,0.32,4.43,20.6,1,1,0,1,0,0.0,Synthetic
1490,Plain Classic Barley,Grains,1/4 loaf,62.47,8.02,0.0,27.32,141.4,0,1,0,1,0,1.0,Synthetic
1491,Fresh Arabian Polenta,Grains,1/4 loaf,49.26,3.31,0.09,43.39,187.6,1,1,1,1,0,1.0,Synthetic
1492,Whole Mix Rice Cake,Grains,1 medium roll,43.32,6.9,3.32,0.6,59.9,1,1,0,1,0,1.0,Synthetic
1493,Herb-Infused Heritage Farro,Grains,1 small slice,86.31,10.77,8.26,47.54,307.6,1,1,0,1,0,0.75,Synthetic
1494,Steamed Mix Brown Rice,Grains,1 cup,79.64,6.6,1.52,45.5,222.1,0,1,1,1,0,0.0,Synthetic
1495,Pickled Wild Rye Bread,Grains,1/3 cup,166.23,6.5,0.0,8.03,58.1,0,1,0,1,0,0.0,Synthetic
1496,Herb-Infused Style Bulgur,Grains,1/2 cup,5.0,0.41,0.19,4.15,20.0,1,1,0,1,0,0.25,Synthetic
1497,Grilled Variety Rice Cake,Grains,1/3 cup,5.0,0.1,0.63,4.02,22.1,1,1,1,1,0,0.5,Synthetic
1498,Frozen Variety Barley,Grains,1 slice,18.88,7.97,0.58,9.39,74.7,1,1,0,1,0,0.0,Synthetic
1499,Grilled Blend Whole Wheat Bread,Grains,1 cup,45.63,7.8,3.52,21.16,147.5,1,1,0,1,0,1.0,Synthetic
1500,Zero-Fat Selection Whole Wheat Bread,Grains,1 small slice,80.82,6.6,0.0,33.43,160.1,1,1,1,1,0,0.25,Synthetic
1501,Reduced-Fat Original Brown Rice,Grains,1/3 cup,5.0,0.58,0.0,4.17,19.0,1,1,0,1,0,0.25,Synthetic
1502,Raw Wild Amaranth,Grains,1 small slice,93.24,15.37,0.0,31.58,187.8,1,1,0,1,0,0.5,Synthetic
1503,Plain Gourmet Rice Cake,Grains,1/4 loaf,50.75,0.0,0.0,38.88,155.5,1,1,1,1,0,0.5,Synthetic
1504,Pickled Style Polenta,Grains,1/3 cup,145.63,15.17,2.99,91.2,452.4,1,1,0,1,0,0.25,Synthetic
1505,Zero-Fat Traditional Corn Tortilla,Grains,1 slice,116.27,14.86,0.0,76.43,365.2,1,1,0,1,0,0.25,Synthetic
1506,Homemade Classic Millet Porridge,Grains,1 medium roll,150.49,0.0,6.03,23.65,148.9,0,1,1,1,0,0.5,Synthetic
1507,Organic Special Amaranth,Grains,1/4 loaf,5.0,3.77,0.72,0.25,22.6,1,1,0,0,0,0.5,Synthetic
1508,Plain Wild Buckwheat,Grains,1 cup,87.06,5.49,0.0,40.7,184.8,1,0,0,1,0,0.75,Synthetic
1509,Reduced-Fat Arabian Pasta,Grains,1 medium roll,101.97,8.04,1.91,0.6,51.7,0,1,1,1,0,1.0,Synthetic
1510,Herb-Infused Medley Barley,Grains,1/4 loaf,141.67,6.69,0.0,58.41,260.4,1,1,0,0,0,0.5,Synthetic
1511,Extra-Virgin Premium Farro,Grains,1 cup,13.62,0.7,0.56,11.68,54.6,1,1,0,1,0,0.25,Synthetic
